39.906338,116.384531
39.906558,116.39168
39.902126,116.393577
39.898219,116.392883
39.890553,116.38828
39.896311,116.341556
40.006913,116.296603
40.007488,116.296621
40.010984,116.296943
40.010609,116.300146
40.005411,116.302761
40.004316,116.310588
40.009078,116.295327
40.006867,116.297613
40.01027,116.296304
40.011089,116.295994
40.006296,116.300972
40.005228,116.308384
40.000097,116.496537
39.987515,116.41167
39.985827,116.353655
39.9848,116.321371
39.992088,116.320529
39.997488,116.318485
39.996555,116.265612
39.998165,116.263002
40.000756,116.264035
40.00133,116.270518
40.000448,116.277748
39.983725,116.296416
39.898833,116.389795
39.90649,116.350389
39.931175,116.341505
39.946766,116.318525
39.967722,116.314358
39.982554,116.309372
39.778584,116.288285
39.806922,116.287156
39.865829,116.277185
39.945265,116.269443
39.986832,116.299133
39.991388,116.325342
39.773921,116.291926
39.799363,116.282504
39.84059,116.279783
39.938216,116.268403
39.98337,116.296992
39.990833,116.310792
39.993487,116.326352
39.991333,116.31874
39.992663,116.298292
39.954163,116.269413
39.923709,116.230293
39.836709,116.226384
39.767219,116.301108
39.794691,116.284092
39.829265,116.283908
39.914803,116.268585
39.981347,116.287379
39.990856,116.30979
39.763327,116.297398
39.80418,116.259446
39.873707,116.271587
39.949475,116.269583
39.986468,116.299353
39.991001,116.314721
39.985454,116.310297
39.965419,116.315161
39.940367,116.3192
39.935571,116.336742
39.922552,116.346655
39.92259,116.359106
40.079186,116.586699
40.07951,116.586924
40.068005,116.582348
39.994985,116.490873
39.98752,116.410821
39.985021,116.328821
40.007263,116.324151
40.010692,116.321
40.011667,116.321623
40.012527,116.321722
40.012135,116.321681
40.011478,116.321529
39.876633,116.437581
39.878672,116.437502
39.878749,116.436271
39.879824,116.434125
39.879189,116.431227
39.879446,116.428742
39.922208,116.32835
39.895982,116.316999
39.895277,116.322211
39.908029,116.329478
39.931362,116.320498
39.951593,116.317838
40.000719,116.327726
40.000797,116.328083
40.000956,116.327787
40.000353,116.328125
40.000715,116.327826
40.00035,116.328379
40.007646,116.319356
40.008214,116.319537
40.0078,116.319628
40.008099,116.319191
40.007095,116.319218
40.007928,116.319199
39.980183,116.359227
39.992007,116.346828
39.991011,116.315994
39.99683,116.308508
39.995646,116.310363
39.99576,116.310114
39.992201,116.2003
39.992445,116.204964
39.996921,116.22427
40.004147,116.266614
39.995754,116.288866
39.996649,116.309247
39.999818,116.318355
40.003576,116.316907
40.005729,116.315838
40.005686,116.316017
40.005762,116.317461
40.009553,116.312945
40.013809,116.306519
40.013797,116.306511
40.013786,116.306488
40.013786,116.306485
40.010402,116.312587
39.999722,116.325277
40.014674,116.311631
39.997011,116.308825
39.982109,116.310514
39.969033,116.31355
39.950563,116.317711
39.936619,116.329647
40.074009,116.338703
40.069523,116.329556
40.042555,116.306461
40.035705,116.309071
40.015359,116.311294
40.015902,116.305605
39.995758,116.309097
39.992563,116.309531
39.991423,116.328928
39.992015,116.344201
39.980145,116.345977
39.981941,116.341794
39.966987,116.325914
39.968199,116.32967
39.968315,116.329565
39.970862,116.327579
39.970558,116.327607
39.950555,116.322521
39.926247,116.336474
39.927025,116.338052
39.938419,116.343754
39.948795,116.331364
39.961371,116.316849
39.969217,116.300703
39.948713,116.184792
39.93328,116.187962
39.920016,116.180267
39.906073,116.203678
39.899357,116.208247
39.900089,116.205234
39.895654,116.266344
39.879679,116.260914
39.879769,116.255436
39.879989,116.261053
39.879786,116.260686
39.879521,116.258734
39.938896,116.36237
39.939055,116.361686
39.937834,116.357857
39.936507,116.352681
39.936623,116.350683
39.934361,116.349159
39.927867,116.337585
39.93998,116.345812
39.951562,116.317691
39.965906,116.321387
39.96638,116.36335
39.990692,116.371039
39.966476,116.342778
39.966781,116.329266
39.969405,116.328169
39.959584,116.328531
39.942671,116.318772
39.936574,116.329262
39.936581,116.329339
39.926968,116.337423
39.926321,116.337233
39.92591,116.336928
39.926629,116.337031
39.926682,116.337571
39.912585,116.335516
39.906058,116.318749
39.906378,116.281563
39.906101,116.248819
39.906402,116.208514
39.904134,116.208489
39.939091,116.357691
39.936416,116.350341
39.934392,116.349573
39.931276,116.343279
39.930617,116.338223
39.927906,116.337925
39.898224,116.35939
39.923852,116.351188
39.935621,116.338019
39.945656,116.336838
39.948707,116.334959
39.950213,116.338948
39.948816,116.334691
39.950547,116.329773
39.939838,116.345784
39.939288,116.361219
39.93126,116.366678
39.906649,116.367705
39.900652,116.385581
39.900244,116.385201
39.900558,116.385484
39.898804,116.380147
39.904578,116.368077
39.908457,116.346547
39.926389,116.333483
39.927735,116.337137
39.925157,116.331334
39.927102,116.334555
39.931342,116.338332
39.937734,116.337839
39.899244,116.368034
39.907365,116.34621
39.927612,116.337991
39.92654,116.337595
39.926816,116.338621
39.926146,116.337685
39.899074,116.386311
39.897579,116.383344
39.897609,116.38372
39.898171,116.37865
39.904799,116.367287
39.906122,116.346475
39.925862,116.337441
39.92625,116.338141
39.926258,116.338323
39.926168,116.337666
39.926069,116.336107
39.926713,116.337684
39.901112,116.386096
39.899314,116.386119
39.897676,116.383464
39.897514,116.380247
39.902478,116.368101
39.907636,116.346462
39.994475,116.322929
39.994871,116.320702
39.997513,116.318895
39.996776,116.321867
39.995916,116.325844
39.991627,116.325893
39.904722,116.337699
39.906842,116.301594
39.906321,116.277389
39.906233,116.250358
39.906248,116.223858
39.904393,116.214956
39.897763,116.388708
39.898551,116.38064
39.897431,116.378075
39.907572,116.369992
39.911938,116.34661
39.927407,116.337467
39.926987,116.337799
39.92666,116.3366
39.926689,116.338005
39.926829,116.3385
39.927228,116.338195
39.927738,116.339103
39.925147,116.336614
39.925773,116.33746
39.926259,116.338262
39.926203,116.338251
39.925751,116.336853
39.926461,116.33872
39.929306,116.338241
39.931019,116.34064
39.931088,116.366172
39.93201,116.397403
39.932368,116.43042
39.937996,116.455972
39.932605,116.450534
39.932937,116.424997
39.932228,116.39632
39.931231,116.364734
39.931309,116.337117
39.926854,116.334269
39.897013,116.378239
39.898119,116.377963
39.898596,116.37302
39.905989,116.366258
39.912959,116.347094
39.927033,116.337983
39.975305,116.348719
39.957055,116.364714
39.944882,116.366036
39.924827,116.367099
39.916752,116.367619
39.899497,116.368012
39.898465,116.380166
39.898916,116.378601
39.903721,116.368094
39.905943,116.348744
39.917108,116.339232
39.926848,116.334339
39.899241,116.386161
39.898617,116.385716
39.897635,116.378347
39.906026,116.368284
39.916254,116.347185
39.927178,116.338014
39.900375,116.385869
39.899202,116.382791
39.897041,116.378293
39.905709,116.369989
39.916015,116.346741
39.926936,116.337575
39.899343,116.385679
39.898928,116.380546
39.898333,116.357002
39.924229,116.349535
39.92546,116.3457
39.925554,116.345261
39.823947,116.339701
39.844845,116.352809
39.861569,116.358528
39.867893,116.347992
39.877885,116.344132
39.905395,116.34654
39.938167,116.32167
39.940122,116.309591
39.942738,116.310479
39.942178,116.314086
39.939823,116.31679
39.938457,116.31679
39.899063,116.379886
39.90073,116.351169
39.925989,116.346015
39.926741,116.340767
39.927088,116.33201
39.925944,116.328047
40.011117,116.193366
40.010318,116.193834
40.008377,116.196673
40.005791,116.200548
40.001906,116.201784
39.996094,116.203182
40.002273,116.201748
39.996545,116.202896
39.99318,116.201436
39.993299,116.198314
39.993216,116.198725
39.993242,116.198152
39.991796,116.326771
39.991796,116.329074
39.992254,116.358513
39.967271,116.364195
39.939595,116.366401
39.922725,116.367068
39.956845,116.364452
39.985251,116.363257
39.991738,116.343437
39.991475,116.329745
39.99174,116.326519
39.9889,116.342304
39.991733,116.338767
39.994955,116.358667
40.001216,116.399675
40.005114,116.400926
40.04117,116.405673
40.05964,116.406928
40.044061,116.405658
40.009235,116.401636
40.003144,116.401489
40.003146,116.401339
40.000396,116.371262
39.991891,116.343772
40.007019,116.320762
39.997301,116.308911
39.975876,116.310865
39.952562,116.317156
39.937016,116.324095
39.936583,116.326113
39.936391,116.325746
39.937031,116.31992
39.956014,116.317351
39.970912,116.3192
39.971914,116.319079
39.979444,116.327418
39.971899,116.319141
39.972131,116.32206
39.985411,116.327192
39.993983,116.323532
39.994061,116.323165
39.994241,116.322954
39.996997,116.326674
39.99169,116.32904
39.99222,116.352622
39.971512,116.363703
39.943378,116.365931
39.923473,116.367037
39.913495,116.367624
39.941308,116.366194
39.974933,116.363749
39.992037,116.347519
39.990929,116.31
39.991417,116.328872
39.999274,116.326032
39.990631,116.328329
39.991777,116.33933
39.986694,116.363107
39.956205,116.3649
39.931146,116.366762
39.953971,116.31715
39.936908,116.320294
39.936706,116.326373
39.936522,116.330788
39.935375,116.332449
39.936969,116.33278
40.005587,116.31627
40.004511,116.313625
39.998627,116.30967
39.998677,116.315541
40.000368,116.326663
39.991399,116.329088
40.001117,116.327284
40.001411,116.327479
39.999976,116.327309
39.986413,116.326938
39.956695,116.329036
39.93525,116.322342
39.909731,116.367499
39.916537,116.367663
39.933723,116.366895
39.95502,116.365562
39.974998,116.363791
39.992508,116.359374
39.925129,116.268748
